FID,year,X_97,Y_97,source
665,2018,189105.98,2499237.64,EMIC
666,2018,175508.59,2543625.29,EMIC
667,2018,183031.08,2580047.46,EMIC
668,2018,175993.62,2569740.66,EMIC
669,2018,174657.51,2543727.12,EMIC
670,2018,175429.03,2578910.51,EMIC
671,2018,183398.32,2514146.66,EMIC
672,2018,174253.59,2539677.52,EMIC
673,2018,168264.60,2588794.21,EMIC
674,2018,167194.10,2592430.02,EMIC
675,2018,195302.02,2598041.17,EMIC
676,2018,166918.20,2549771.42,EMIC
677,2018,195370.32,2529196.92,EMIC
678,2018,190994.23,2507884.77,EMIC
679,2018,169578.25,2546676.36,EMIC
680,2018,169669.50,2540599.99,EMIC
681,2018,173369.89,2539736.81,EMIC
682,2018,192670.30,2600240.87,EMIC
683,2018,175003.52,2569396.01,EMIC
684,2018,195344.75,2598324.52,EMIC
685,2018,173254.04,2541923.33,EMIC
686,2018,194382.80,2597529.66,EMIC
687,2018,161115.10,2544922.83,EMIC
688,2018,189175.67,2486625.86,EMIC
689,2018,194033.53,2597014.92,EMIC
690,2018,173575.88,2543567.76,EMIC
691,2018,194078.12,2597189.73,EMIC
692,2018,172694.28,2565273.41,EMIC
693,2018,194079.19,2597204.12,EMIC
694,2018,197052.53,2531736.01,EMIC
695,2018,174721.55,2543573.50,EMIC
696,2018,180926.58,2499368.45,EMIC
697,2018,194522.25,2596855.81,EMIC
698,2018,166031.64,2536503.34,EMIC
699,2018,192012.16,2599413.75,EMIC
700,2018,178117.28,2605081.65,EMIC
701,2018,192047.54,2599319.47,EMIC
702,2018,192850.95,2596061.53,EMIC
703,2018,193896.43,2595621.17,EMIC
704,2018,193025.24,2596482.79,EMIC
705,2018,193025.24,2596482.79,EMIC
706,2018,192778.96,2596725.17,EMIC
707,2018,167207.31,2592579.35,EMIC
708,2018,191802.64,2595252.77,EMIC
709,2018,192556.61,2595535.86,EMIC
710,2018,195945.80,2619580.25,EMIC
711,2018,192800.22,2596675.25,EMIC
712,2018,162979.51,2608233.32,EMIC
713,2018,179170.55,2525154.81,EMIC
714,2018,174266.77,2545028.60,EMIC
715,2018,186056.82,2489198.94,EMIC
716,2018,165777.07,2550457.65,EMIC
717,2018,159124.57,2555202.26,EMIC
718,2018,186471.67,2503390.58,EMIC
719,2018,194721.82,2598311.35,EMIC
720,2018,176366.59,2502917.66,EMIC
721,2018,162781.52,2544515.78,EMIC
722,2018,169679.35,2568210.66,EMIC
723,2018,166118.44,2563842.44,EMIC
724,2018,167194.10,2592430.02,EMIC
725,2018,178495.52,2609688.78,EMIC
726,2018,182963.52,2579969.97,EMIC
727,2018,180360.45,2579132.90,EMIC
728,2018,174772.26,2501202.97,EMIC
729,2018,189257.68,2487016.31,EMIC
730,2018,177925.02,2513981.79,EMIC
731,2018,164208.98,2542923.17,EMIC
732,2018,166392.64,2535841.64,EMIC
733,2018,175605.55,2578734.12,EMIC
734,2018,178376.34,2607923.54,EMIC
735,2018,179308.37,2589499.24,EMIC
736,2018,173943.62,2544230.46,EMIC
737,2018,166302.20,2562355.23,EMIC
738,2018,177123.88,2502517.22,EMIC
739,2018,177611.51,2504023.91,EMIC
740,2018,174383.13,2545656.93,EMIC
741,2018,170971.27,2607709.88,EMIC
742,2018,171626.57,2554249.03,EMIC
743,2018,169247.12,2592704.13,EMIC
744,2018,271115.74,2763212.78,EMIC
745,2018,161009.86,2565407.35,EMIC
746,2018,191955.85,2596795.95,EMIC
747,2018,192415.24,2596453.05,EMIC
748,2018,189091.97,2596938.23,EMIC
749,2018,189056.20,2596936.16,EMIC
750,2018,189081.51,2596879.57,EMIC
751,2018,163165.94,2550851.41,EMIC
752,2018,271115.74,2763212.78,EMIC
753,2018,271115.74,2763212.78,EMIC
754,2018,272587.07,2762068.94,EMIC
755,2018,189084.37,2596830.83,EMIC
756,2018,189063.42,2596951.63,EMIC
757,2018,273855.45,2761881.35,EMIC
758,2018,189079.86,2596975.93,EMIC
759,2018,189048.29,2596999.32,EMIC
760,2018,189055.43,2596995.96,EMIC
761,2018,189091.64,2596858.49,EMIC
762,2018,274275.07,2761036.20,EMIC
763,2018,188641.35,2498094.98,EMIC
764,2018,274617.62,2762194.16,EMIC
765,2018,190886.30,2596922.04,EMIC
766,2018,189066.39,2596928.36,EMIC
767,2018,192552.59,2599234.32,EMIC
768,2018,273385.71,2760335.01,EMIC
769,2018,210261.49,2504762.05,EMIC
770,2018,187979.54,2599130.44,EMIC
771,2018,192503.41,2599665.42,EMIC
772,2018,192351.07,2597022.53,EMIC
773,2018,192344.97,2597005.94,EMIC
774,2018,194529.34,2600815.02,EMIC
775,2018,202966.46,2514092.07,EMIC
776,2018,173138.56,2543558.92,EMIC
777,2018,194443.37,2594636.79,EMIC
778,2018,193191.84,2595287.54,EMIC
779,2018,193796.30,2490500.83,EMIC
780,2018,193138.66,2595433.60,EMIC
781,2018,169513.19,2544902.15,EMIC
782,2018,190886.30,2596922.04,EMIC
783,2018,194430.88,2486487.60,EMIC
784,2018,204162.92,2510354.00,EMIC
785,2018,205809.54,2515532.71,EMIC
786,2018,208148.00,2476683.71,EMIC
787,2018,191856.78,2595251.45,EMIC
788,2018,189020.69,2596995.00,EMIC
789,2018,189105.98,2499237.64,EMIC
790,2018,194796.97,2583193.12,EMIC
791,2018,193191.84,2595287.54,EMIC
792,2018,193138.66,2595433.60,EMIC
793,2018,189005.59,2597047.11,EMIC
794,2018,169433.85,2541593.35,EMIC
795,2018,178524.25,2499493.52,EMIC
796,2018,177400.02,2502735.94,EMIC
797,2018,168327.84,2548607.90,EMIC
798,2018,165259.01,2596594.78,EMIC
799,2018,189002.39,2597015.01,EMIC
800,2018,177958.53,2503016.46,EMIC
801,2018,160248.35,2574271.03,EMIC
802,2018,165259.01,2596594.78,EMIC
803,2018,179083.14,2561696.82,EMIC
804,2018,189104.36,2596970.29,EMIC
805,2018,170136.08,2524363.95,EMIC
806,2018,160825.06,2575598.37,EMIC
807,2018,177986.80,2496997.73,EMIC
808,2018,188371.03,2487344.60,EMIC
809,2018,202904.75,2511309.06,EMIC
810,2018,167677.70,2531775.12,EMIC
811,2018,176688.29,2508244.97,EMIC
812,2018,169251.53,2548175.37,EMIC
813,2018,173888.56,2542082.79,EMIC
814,2018,174150.15,2543876.26,EMIC
815,2018,191733.42,2595318.39,EMIC
816,2018,201375.43,2495971.18,EMIC
817,2018,191800.39,2594943.80,EMIC
818,2018,191753.41,2595204.24,EMIC
819,2018,177392.83,2502780.94,EMIC
820,2018,173664.74,2546165.44,EMIC
821,2018,180143.98,2579643.57,EMIC
822,2018,191753.41,2595204.24,EMIC
823,2018,166723.02,2549708.49,EMIC
824,2018,194144.09,2598151.85,EMIC
825,2018,160907.03,2562331.44,EMIC
826,2018,178902.30,2498902.85,EMIC
827,2018,174293.83,2547016.86,EMIC
828,2018,165629.72,2549896.12,EMIC
829,2018,168116.63,2595759.10,EMIC
830,2018,166717.18,2549597.78,EMIC
831,2018,171386.25,2593982.11,EMIC
832,2018,169245.05,2548209.40,EMIC
833,2018,182087.63,2512771.18,EMIC
834,2018,167893.44,2549149.76,EMIC
835,2018,179642.46,2540370.67,EMIC
836,2018,208564.60,2522463.06,EMIC
837,2018,166537.98,2549735.88,EMIC
838,2018,213394.16,2467054.09,EMIC
839,2018,183770.31,2574142.41,EMIC
840,2018,161047.93,2565463.65,EMIC
841,2018,163381.04,2549410.46,EMIC
842,2018,169251.53,2548175.37,EMIC
843,2018,169713.25,2549319.76,EMIC
844,2018,169584.61,2542556.23,EMIC
845,2018,170560.69,2573855.20,EMIC
846,2018,199138.91,2493050.55,EMIC
847,2018,163575.14,2586383.23,EMIC
848,2018,165703.86,2552017.14,EMIC
849,2018,178212.56,2558930.76,EMIC
850,2018,169914.90,2550213.05,EMIC
851,2018,167346.23,2592341.95,EMIC
852,2018,181973.88,2580142.70,EMIC
853,2018,173727.28,2544491.58,EMIC
854,2018,190145.86,2591961.33,EMIC
855,2018,171363.10,2542914.16,EMIC
856,2018,166127.75,2536409.34,EMIC
857,2018,168225.18,2563228.69,EMIC
858,2018,167118.68,2549143.17,EMIC
859,2018,170948.77,2555647.29,EMIC
860,2018,163558.08,2586926.78,EMIC
861,2018,194448.46,2493549.20,EMIC
862,2018,198253.00,2502729.44,EMIC
863,2018,171082.59,2542329.60,EMIC
864,2018,177440.34,2503155.41,EMIC
865,2018,165834.46,2536663.14,EMIC
866,2018,166010.88,2559053.31,EMIC
867,2018,169423.53,2541121.09,EMIC
868,2018,172533.19,2556603.27,EMIC
869,2018,162840.40,2596466.09,EMIC
870,2018,171036.65,2542604.46,EMIC
871,2018,166524.90,2538995.33,EMIC
872,2018,203050.48,2685279.48,EMIC
873,2018,165505.95,2590782.09,EMIC
874,2018,165862.05,2538354.48,EMIC
875,2018,176134.42,2506505.05,EMIC
876,2018,167928.21,2549060.09,EMIC
877,2018,177710.07,2573940.24,EMIC
878,2018,184839.06,2505199.99,EMIC
879,2018,198911.05,2485421.30,EMIC
880,2018,180976.98,2578623.58,EMIC
881,2018,175859.00,2580210.61,EMIC
882,2018,164113.09,2541550.79,EMIC
883,2018,179419.24,2523184.72,EMIC
884,2018,171599.93,2593775.53,EMIC
885,2018,184142.69,2620551.56,EMIC
886,2018,167134.21,2547687.45,EMIC
887,2018,176643.18,2503334.87,EMIC
888,2018,176047.35,2502927.90,EMIC
889,2018,172857.90,2541454.00,EMIC
890,2018,169347.56,2553793.35,EMIC
891,2018,176047.35,2502927.90,EMIC
892,2018,176355.45,2502395.88,EMIC
893,2018,192508.77,2582449.66,EMIC
894,2018,176404.12,2502788.87,EMIC
895,2018,178101.53,2557099.27,EMIC
896,2018,184156.57,2511813.13,EMIC
897,2018,203201.99,2505558.81,EMIC
898,2018,166926.91,2549235.37,EMIC
899,2018,188408.94,2619715.44,EMIC
900,2018,167364.89,2549947.59,EMIC
901,2018,164837.88,2552091.47,EMIC
902,2018,164990.64,2577396.77,EMIC
903,2018,177330.81,2504136.98,EMIC
904,2018,189469.61,2619874.04,EMIC
905,2018,169245.05,2548209.40,EMIC
906,2018,163381.04,2549410.46,EMIC
907,2018,169257.84,2566879.79,EMIC
908,2018,182754.94,2491420.89,EMIC
909,2018,163165.94,2550851.41,EMIC
910,2018,179241.12,2499265.73,EMIC
911,2018,178214.54,2523546.61,EMIC
912,2018,158073.61,2557789.67,EMIC
913,2018,201125.60,2507302.79,EMIC
914,2018,201150.11,2507260.08,EMIC
915,2018,180620.72,2500649.82,EMIC
916,2018,178495.52,2609688.78,EMIC
917,2018,185433.62,2506704.81,EMIC
918,2018,169573.04,2566936.68,EMIC
919,2018,171076.33,2536737.39,EMIC
920,2018,170162.78,2524256.93,EMIC
921,2018,177986.80,2496997.73,EMIC
922,2018,188422.00,2487145.85,EMIC
923,2018,172862.87,2543300.53,EMIC
924,2018,177529.69,2508489.86,EMIC
925,2018,194646.08,2490083.75,EMIC
926,2018,191802.64,2595252.77,EMIC
927,2018,192021.45,2597108.31,EMIC
928,2018,180563.39,2583449.80,EMIC
929,2018,161410.47,2575839.35,EMIC
930,2018,201438.11,2510302.97,EMIC
931,2018,172795.24,2577797.43,EMIC
932,2018,171954.68,2549300.51,EMIC
933,2018,169251.53,2548175.37,EMIC
934,2018,168966.92,2558476.62,EMIC
935,2018,166022.22,2590345.36,EMIC
936,2018,180032.21,2580167.26,EMIC
937,2018,186787.10,2604898.02,EMIC
938,2018,203019.05,2617800.88,EMIC
939,2018,171626.57,2554249.03,EMIC
940,2018,186472.26,2609089.95,EMIC
941,2018,202368.95,2505340.34,EMIC
942,2018,191890.60,2605515.93,EMIC
943,2018,171542.00,2554807.51,EMIC
944,2018,172044.27,2576489.51,EMIC
945,2018,166733.50,2569685.00,EMIC
946,2018,188062.73,2500387.28,EMIC
947,2018,185417.46,2507429.59,EMIC
948,2018,202290.78,2504710.99,EMIC
949,2018,161870.97,2573706.00,EMIC
950,2018,183528.53,2596775.70,EMIC
951,2018,186449.69,2551913.43,EMIC
952,2018,166795.53,2548847.94,EMIC
953,2018,176925.42,2561462.85,EMIC
954,2018,169490.58,2584623.32,EMIC
955,2018,177302.99,2568882.29,EMIC
956,2018,183950.50,2569660.92,EMIC
957,2018,164149.57,2608015.38,EMIC
958,2018,164820.09,2552063.04,EMIC
959,2018,167987.22,2568585.37,EMIC
960,2018,172659.30,2567015.93,EMIC
961,2018,189591.69,2590857.26,EMIC
962,2018,180360.45,2579132.90,EMIC
963,2018,211049.98,2470506.21,EMIC
964,2018,178309.16,2522741.69,EMIC
965,2018,173597.05,2544065.81,EMIC
966,2018,172795.24,2577797.43,EMIC
967,2018,161410.47,2575839.35,EMIC
968,2018,173711.36,2546160.99,EMIC
969,2018,173973.48,2545514.04,EMIC
970,2018,171476.16,2561673.47,EMIC
971,2018,176589.71,2548654.40,EMIC
972,2018,168263.69,2596004.81,EMIC
973,2018,172423.30,2537623.27,EMIC
974,2018,192730.83,2602636.17,EMIC
975,2018,170749.52,2536615.50,EMIC
976,2018,172795.24,2577797.43,EMIC
977,2018,196762.67,2507448.64,EMIC
978,2018,178214.54,2523546.61,EMIC
979,2018,167277.32,2565508.08,EMIC
980,2018,172756.09,2565915.60,EMIC
981,2018,174011.16,2545458.26,EMIC
982,2018,169632.60,2542551.57,EMIC
983,2018,171905.24,2522698.17,EMIC
984,2018,171359.21,2542896.80,EMIC
985,2018,169564.17,2541189.22,EMIC
986,2018,176228.50,2520073.74,EMIC
987,2018,168740.53,2558452.99,EMIC
988,2018,185127.91,2505254.90,EMIC
989,2018,167862.42,2543720.59,EMIC
990,2018,195958.54,2610042.35,EMIC
991,2018,166022.91,2559449.40,EMIC
992,2018,184933.56,2507565.21,EMIC
993,2018,170150.38,2524310.61,EMIC
994,2018,172586.45,2539791.09,EMIC
995,2018,171082.59,2542329.60,EMIC
996,2018,172795.24,2577797.43,EMIC
997,2018,164466.21,2576581.47,EMIC
998,2018,193510.20,2604373.84,EMIC
999,2018,173692.26,2546155.00,EMIC
1000,2018,185586.72,2497303.69,EMIC
1001,2018,172795.24,2577797.43,EMIC
1002,2018,188008.69,2529516.97,EMIC
1003,2018,184156.57,2511813.13,EMIC
1004,2018,176455.10,2512883.52,EMIC
1005,2018,185531.45,2497269.70,EMIC
1006,2018,167981.70,2550182.96,EMIC
1007,2018,193790.12,2623859.57,EMIC
1008,2018,171436.37,2554591.45,EMIC
1009,2018,208213.80,2505179.64,EMIC
1010,2018,183991.25,2498200.55,EMIC
1011,2018,161410.47,2575839.35,EMIC
1012,2018,169338.43,2544675.07,EMIC
1013,2018,168310.45,2545621.15,EMIC
1014,2018,183847.58,2504221.91,EMIC
1015,2018,181645.05,2496145.62,EMIC
1016,2018,163423.56,2562448.16,EMIC
1017,2018,181397.43,2496337.63,EMIC
1018,2018,164083.96,2569890.54,EMIC
1019,2018,181691.06,2579468.11,EMIC
1020,2018,180976.98,2578623.58,EMIC
1021,2018,178378.19,2524439.39,EMIC
1022,2018,183649.30,2503367.57,EMIC
1023,2018,174241.70,2518282.25,EMIC
1024,2018,171929.37,2567694.83,EMIC
1025,2018,163030.70,2573224.33,EMIC
1026,2018,167668.79,2546384.82,EMIC
1027,2018,167510.26,2549322.74,EMIC
1028,2018,173539.92,2514505.90,EMIC
1029,2018,178959.99,2574673.71,EMIC
1030,2018,185518.59,2506726.44,EMIC
1031,2018,174280.13,2517597.57,EMIC
1032,2018,176867.45,2502357.88,EMIC
1033,2018,177925.02,2513981.79,EMIC
1034,2018,169201.07,2584935.62,EMIC
1035,2018,160500.40,2565034.05,EMIC
1036,2018,174273.99,2518128.71,EMIC
1037,2018,170486.46,2524286.69,EMIC
1038,2018,183848.93,2496648.67,EMIC
1039,2018,167838.31,2544617.97,EMIC
1040,2018,178309.16,2522741.69,EMIC
1041,2018,182687.42,2492043.53,EMIC
1042,2018,183869.22,2496488.68,EMIC
1043,2018,174908.45,2519652.31,EMIC
1044,2018,167526.05,2575121.86,EMIC
1045,2018,177967.75,2503529.78,EMIC
1046,2018,179306.48,2502021.86,EMIC
1047,2018,184270.14,2502878.21,EMIC
1048,2018,172855.47,2543125.37,EMIC
1049,2018,171497.50,2542293.01,EMIC
1050,2018,170344.34,2524063.52,EMIC
1051,2018,162178.78,2573865.65,EMIC
1052,2018,171403.92,2538422.64,EMIC
1053,2018,168502.13,2548979.11,EMIC
1054,2018,176895.89,2505850.13,EMIC
1055,2018,160325.70,2567951.74,EMIC
1056,2018,183786.08,2497146.69,EMIC
1057,2018,164848.81,2567924.32,EMIC
1058,2018,185447.52,2506753.23,EMIC
1059,2018,177592.48,2542355.65,EMIC
1060,2018,170021.83,2545238.76,EMIC
1061,2018,167838.31,2544617.97,EMIC
1062,2018,184933.56,2507565.21,EMIC
1063,2018,166975.46,2545967.92,EMIC
1064,2018,182806.09,2496291.65,EMIC
1065,2018,167392.88,2545424.30,EMIC
1066,2018,177170.27,2502712.46,EMIC
1067,2018,181311.58,2496756.70,EMIC
1068,2018,168735.83,2544322.61,EMIC
1069,2018,168606.33,2545135.50,EMIC
1070,2018,182704.17,2496313.69,EMIC
1071,2018,167402.90,2545047.38,EMIC
1072,2018,167392.88,2545424.30,EMIC
1073,2018,183284.28,2496401.63,EMIC
1074,2018,174917.11,2501683.85,EMIC
1075,2018,167402.90,2545047.38,EMIC
1076,2018,183495.48,2496486.64,EMIC
1077,2018,179366.67,2503256.95,EMIC
1078,2018,166897.28,2549768.66,EMIC
1079,2018,185586.72,2497303.69,EMIC
1080,2018,167395.72,2545363.38,EMIC
1081,2018,183317.88,2496655.73,EMIC
1082,2018,165954.27,2586752.91,EMIC
1083,2018,176818.34,2498213.50,EMIC
1084,2018,168802.33,2543564.17,EMIC
1085,2018,169473.72,2546451.45,EMIC
1086,2018,174196.48,2545785.36,EMIC
1087,2018,171011.68,2565648.06,EMIC
1088,2018,169222.11,2543908.23,EMIC
1089,2018,174127.89,2545882.58,EMIC
1090,2018,183625.88,2496343.67,EMIC
1091,2018,179704.92,2506325.83,EMIC
1092,2018,174361.63,2545255.60,EMIC
1093,2018,176023.09,2504312.00,EMIC
1094,2018,167403.73,2546316.40,EMIC
1095,2018,167338.10,2546330.60,EMIC
1096,2018,184843.13,2497092.67,EMIC
1097,2018,169819.19,2567001.50,EMIC
1098,2018,160325.70,2567951.74,EMIC
1099,2018,169230.46,2542442.84,EMIC
1100,2018,183536.82,2509627.16,EMIC
1101,2018,169428.39,2544976.36,EMIC
1102,2018,173650.55,2546298.40,EMIC
1103,2018,174338.87,2545549.60,EMIC
1104,2018,165921.50,2552070.07,EMIC
1105,2018,169502.65,2545098.67,EMIC
1106,2018,169681.78,2545488.08,EMIC
1107,2018,173575.88,2543567.76,EMIC
1108,2018,169008.78,2546003.55,EMIC
1109,2018,172795.24,2577797.43,EMIC
1110,2018,167402.90,2545047.38,EMIC
1111,2018,166357.19,2562375.22,EMIC
1112,2018,179992.19,2514840.97,EMIC
1113,2018,173226.15,2547681.35,EMIC
1114,2018,173214.00,2538971.60,EMIC
1115,2018,165703.93,2550644.89,EMIC
1116,2018,173054.70,2544342.41,EMIC
1117,2018,172983.11,2542473.77,EMIC
1118,2018,169161.55,2545989.77,EMIC
1119,2018,179860.25,2508957.25,EMIC
1120,2018,177832.67,2502246.88,EMIC
1121,2018,158073.61,2557789.67,EMIC
1122,2018,174364.19,2569878.67,EMIC
1123,2018,182394.19,2504027.95,EMIC
1124,2018,176128.74,2513525.16,EMIC
1125,2018,184300.50,2490462.49,EMIC
1126,2018,175306.14,2502635.21,EMIC
1127,2018,168137.45,2576527.85,EMIC
1128,2018,179335.91,2505521.97,EMIC
1129,2018,163169.91,2544077.64,EMIC
1130,2018,167503.95,2556336.71,EMIC
1131,2018,173226.15,2547681.35,EMIC
1132,2018,178590.53,2501755.87,EMIC
1133,2018,167339.65,2561687.97,EMIC
1134,2018,174294.74,2518005.26,EMIC
1135,2018,176128.74,2513525.16,EMIC
1136,2018,174106.40,2545606.06,EMIC
1137,2018,163763.30,2595626.28,EMIC
1138,2018,183398.32,2514146.66,EMIC
1139,2018,177985.70,2502300.87,EMIC
1140,2018,171593.74,2554220.30,EMIC
1141,2018,173994.79,2545895.33,EMIC
1142,2018,190941.34,2507069.31,EMIC
1143,2018,176434.62,2504245.61,EMIC
1144,2018,179219.62,2505157.97,EMIC
1145,2018,170118.25,2524239.74,EMIC
1146,2018,177053.95,2550644.29,EMIC
1147,2018,182312.20,2501106.79,EMIC
1148,2018,182998.64,2496790.66,EMIC
1149,2018,181400.17,2501271.19,EMIC
1150,2018,178207.11,2550581.98,EMIC
1151,2018,183419.24,2495529.12,EMIC
1152,2018,175646.74,2578859.35,EMIC
1153,2018,185052.08,2502887.27,EMIC
1154,2018,181810.19,2501619.61,EMIC
1155,2018,162887.48,2560979.03,EMIC
1156,2018,182541.85,2491971.86,EMIC
1157,2018,181736.17,2496146.66,EMIC
1158,2018,173796.33,2546240.19,EMIC
1159,2018,183234.74,2509443.87,EMIC
1160,2018,178902.30,2498902.85,EMIC
1161,2018,184989.57,2503007.69,EMIC
1162,2018,184726.84,2497121.95,EMIC
1163,2018,183601.36,2501917.30,EMIC
1164,2018,181345.50,2499509.20,EMIC
1165,2018,182680.70,2492152.52,EMIC
1166,2018,177825.51,2502493.75,EMIC
1167,2018,183451.05,2503378.28,EMIC
1168,2018,183376.58,2509146.58,EMIC
1169,2018,185310.95,2497922.85,EMIC
1170,2018,182626.54,2492094.96,EMIC
1171,2018,181983.40,2498232.68,EMIC
1172,2018,184640.34,2516844.79,EMIC
1173,2018,188008.69,2529516.97,EMIC
1174,2018,170948.77,2555647.29,EMIC
1175,2018,174056.04,2544546.62,EMIC
1176,2018,178220.71,2523419.01,EMIC
1177,2018,158073.61,2557789.67,EMIC
1178,2018,184021.92,2502911.61,EMIC
1179,2018,168972.55,2553227.49,EMIC
1180,2018,167207.31,2592579.35,EMIC
1181,2018,167099.74,2566791.82,EMIC
1182,2018,173778.85,2546229.20,EMIC
1183,2018,183376.58,2509146.58,EMIC
1184,2018,174054.12,2545141.09,EMIC
1185,2018,177550.15,2502918.28,EMIC
1186,2018,163402.13,2562520.19,EMIC
1187,2018,163381.04,2549410.46,EMIC
1188,2018,164208.98,2542923.17,EMIC
1189,2018,163597.55,2586399.17,EMIC
1190,2018,185268.48,2503668.03,EMIC
1191,2018,165703.64,2562376.79,EMIC
1192,2018,175529.93,2578696.26,EMIC
1193,2018,176228.50,2520073.74,EMIC
1194,2018,177664.48,2577857.00,EMIC
1195,2018,171570.06,2554178.34,EMIC
1196,2018,175892.58,2502514.05,EMIC
1197,2018,178220.71,2523419.01,EMIC
1198,2018,172365.09,2555814.09,EMIC
1199,2018,173226.15,2547681.35,EMIC
1200,2018,168916.32,2524657.13,EMIC
1201,2018,164074.45,2564176.16,EMIC
1202,2018,177631.44,2539529.24,EMIC
1203,2018,165467.08,2551751.46,EMIC
1204,2018,160711.70,2556841.62,EMIC
1205,2018,166924.81,2548595.39,EMIC
1206,2018,180662.65,2503530.85,EMIC
1207,2018,173226.15,2547681.35,EMIC
1208,2018,184506.01,2502600.03,EMIC
1209,2018,170355.15,2524323.71,EMIC
1210,2018,170698.81,2583124.90,EMIC
1211,2018,183281.51,2501602.39,EMIC
1212,2018,183201.05,2503850.55,EMIC
1213,2018,173454.58,2544390.75,EMIC
1214,2018,165976.85,2552311.73,EMIC
1215,2018,178207.11,2550581.98,EMIC
1216,2018,175612.13,2544741.38,EMIC
1217,2018,169837.54,2573521.29,EMIC
1218,2018,176053.81,2544518.38,EMIC
1219,2018,178036.80,2502323.88,EMIC
1220,2018,170074.48,2545519.99,EMIC
1221,2018,176000.88,2502820.93,EMIC
1222,2018,177330.81,2504136.98,EMIC
1223,2018,177135.40,2502711.95,EMIC
1224,2018,161013.55,2554802.49,EMIC
1225,2018,176047.35,2502927.90,EMIC
1226,2018,175283.23,2502845.90,EMIC
1227,2018,166882.63,2545957.03,EMIC
1228,2018,185834.41,2495769.43,EMIC
1229,2018,189885.12,2505174.34,EMIC
1230,2018,175827.85,2578545.15,EMIC
1231,2018,166082.24,2562762.11,EMIC
1232,2018,177708.81,2573936.43,EMIC
1233,2018,169019.15,2548590.36,EMIC
1234,2018,176798.36,2505817.28,EMIC
1235,2018,161637.92,2551262.57,EMIC
1236,2018,168517.41,2547225.50,EMIC
1237,2018,165288.97,2569358.43,EMIC
1238,2018,170462.07,2551586.35,EMIC
1239,2018,175780.70,2502634.63,EMIC
1240,2018,175149.48,2579232.31,EMIC
1241,2018,178220.71,2523419.01,EMIC
1242,2018,170138.68,2551628.27,EMIC
1243,2018,177925.02,2513981.79,EMIC
1244,2018,177242.47,2505230.70,EMIC
1245,2018,187971.12,2516252.04,EMIC
1246,2018,175476.50,2539262.03,EMIC
1247,2018,182923.01,2496334.66,EMIC
1248,2018,177059.39,2514065.18,EMIC
1249,2018,177377.98,2502856.86,EMIC
1250,2018,171436.37,2554591.45,EMIC
1251,2018,184712.20,2497137.63,EMIC
1252,2018,161770.37,2560095.07,EMIC
1253,2018,184164.76,2504236.16,EMIC
1254,2018,183975.68,2504416.59,EMIC
1255,2018,190553.62,2505465.39,EMIC
1256,2018,175897.86,2578575.91,EMIC
1257,2018,165741.32,2552009.39,EMIC
1258,2018,183770.31,2574142.41,EMIC
1259,2018,165662.41,2551803.68,EMIC
1260,2018,172859.83,2541760.15,EMIC
1261,2018,173824.39,2544767.17,EMIC
1262,2018,163381.04,2549410.46,EMIC
1263,2018,169595.43,2545346.46,EMIC
1264,2018,163271.78,2567222.71,EMIC
1265,2018,168935.37,2548600.78,EMIC
1266,2018,163149.21,2560960.24,EMIC
1267,2018,183601.36,2501917.30,EMIC
1268,2018,161111.67,2559016.46,EMIC
1269,2018,180682.52,2499811.27,EMIC
1270,2018,180811.67,2499766.95,EMIC
1271,2018,181615.89,2496018.52,EMIC
1272,2018,168641.58,2546645.08,EMIC
1273,2018,182870.26,2505372.94,EMIC
1274,2018,166416.76,2539044.65,EMIC
1275,2018,181617.67,2496186.72,EMIC
1276,2018,178267.40,2502356.76,EMIC
1277,2018,172795.24,2577797.43,EMIC
1278,2018,167650.12,2543614.00,EMIC
1279,2018,165665.07,2550605.35,EMIC
1280,2018,187569.28,2505748.58,EMIC
